Order Date,Sales,Discount,Category,Sub Category,City,Region,year,month,quarter,weekofyear,dayofweek,dayofmonth,is_weekend
2025-05-20,1334,0.13,Fruits & Veggies,Fresh Fruits,Karur,Central,2025,5,2,21,1,20,0
2025-05-20,1836,0.19,Fruits & Veggies,Organic Fruits,Namakkal,West,2025,5,2,21,1,20,0
2025-05-20,2122,0.11,Oil & Masala,Edible Oil & Ghee,Ramanadhapuram,West,2025,5,2,21,1,20,0
2025-05-20,2218,0.17,Food Grains,Dals & Pulses,Vellore,Central,2025,5,2,21,1,20,0
2025-05-20,2234,0.21,Snacks,Chocolates,Salem,Central,2025,5,2,21,1,20,0
2025-05-20,2406,0.11,Food Grains,Dals & Pulses,Viluppuram,West,2025,5,2,21,1,20,0
2025-05-21,869,0.21,Snacks,Chocolates,Cumbum,East,2025,5,2,21,2,21,0
2025-05-21,1862,0.14,Oil & Masala,Spices,Salem,East,2025,5,2,21,2,21,0
2025-05-22,603,0.15,Food Grains,Dals & Pulses,Coimbatore,West,2025,5,2,21,3,22,0
2025-05-22,785,0.28,Food Grains,Atta & Flour,Tirunelveli,West,2025,5,2,21,3,22,0
2025-05-22,898,0.28,Food Grains,Atta & Flour,Perambalur,Central,2025,5,2,21,3,22,0
2025-05-22,924,0.18,Bakery,Biscuits,Trichy,Central,2025,5,2,21,3,22,0
2025-05-22,1331,0.1,Bakery,Breads & Buns,Dindigul,West,2025,5,2,21,3,22,0
2025-05-22,2319,0.3,Bakery,Cakes,Karur,Central,2025,5,2,21,3,22,0
2025-05-22,2343,0.33,Bakery,Cakes,Nagercoil,West,2025,5,2,21,3,22,0
2025-05-23,1196,0.15,"Eggs, Meat & Fish",Mutton,Cumbum,Central,2025,5,2,21,4,23,0
2025-05-23,1228,0.14,Snacks,Chocolates,Dindigul,Central,2025,5,2,21,4,23,0
2025-05-23,1535,0.34,Bakery,Cakes,Tirunelveli,Central,2025,5,2,21,4,23,0
2025-05-23,1650,0.11,Bakery,Biscuits,Trichy,West,2025,5,2,21,4,23,0
2025-05-23,2097,0.24,"Eggs, Meat & Fish",Fish,Perambalur,Central,2025,5,2,21,4,23,0
2025-05-25,507,0.16,Bakery,Cakes,Chennai,East,2025,5,2,21,6,25,1
2025-05-25,1539,0.23,"Eggs, Meat & Fish",Chicken,Dharmapuri,South,2025,5,2,21,6,25,1
2025-05-25,1775,0.2,Beverages,Health Drinks,Vellore,East,2025,5,2,21,6,25,1
2025-05-25,1965,0.24,Bakery,Cakes,Tirunelveli,Central,2025,5,2,21,6,25,1
2025-05-25,2248,0.13,"Eggs, Meat & Fish",Eggs,Salem,East,2025,5,2,21,6,25,1
2025-05-25,2274,0.14,Snacks,Cookies,Tirunelveli,East,2025,5,2,21,6,25,1
2025-05-26,586,0.25,"Eggs, Meat & Fish",Chicken,Ramanadhapuram,South,2025,5,2,22,0,26,0
2025-05-26,829,0.34,Beverages,Soft Drinks,Cumbum,South,2025,5,2,22,0,26,0
2025-05-26,1720,0.28,Oil & Masala,Edible Oil & Ghee,Coimbatore,West,2025,5,2,22,0,26,0
2025-05-26,1885,0.26,Bakery,Cakes,Salem,South,2025,5,2,22,0,26,0
2025-05-27,794,0.12,Beverages,Health Drinks,Theni,South,2025,5,2,22,1,27,0
2025-05-27,1135,0.25,Snacks,Noodles,Pudukottai,West,2025,5,2,22,1,27,0
2025-05-27,1649,0.32,Bakery,Breads & Buns,Bodi,South,2025,5,2,22,1,27,0
2025-05-27,1693,0.28,Snacks,Chocolates,Perambalur,South,2025,5,2,22,1,27,0
2025-05-27,1816,0.12,Snacks,Cookies,Dharmapuri,West,2025,5,2,22,1,27,0
2025-05-27,2014,0.34,Food Grains,Rice,Ramanadhapuram,South,2025,5,2,22,1,27,0
2025-05-27,2025,0.18,Oil & Masala,Spices,Virudhunagar,West,2025,5,2,22,1,27,0
2025-05-27,2084,0.19,Bakery,Cakes,Salem,South,2025,5,2,22,1,27,0
2025-05-27,2150,0.25,Fruits & Veggies,Organic Fruits,Cumbum,West,2025,5,2,22,1,27,0
2025-05-27,2181,0.12,Food Grains,Atta & Flour,Dindigul,West,2025,5,2,22,1,27,0
2025-05-27,2424,0.12,Bakery,Breads & Buns,Namakkal,Central,2025,5,2,22,1,27,0
2025-05-28,584,0.26,Beverages,Soft Drinks,Karur,Central,2025,5,2,22,2,28,0
2025-05-28,758,0.1,Oil & Masala,Masalas,Kanyakumari,East,2025,5,2,22,2,28,0
2025-05-28,964,0.29,Beverages,Soft Drinks,Cumbum,Central,2025,5,2,22,2,28,0
2025-05-28,1457,0.1,"Eggs, Meat & Fish",Mutton,Bodi,West,2025,5,2,22,2,28,0
2025-05-28,1657,0.27,Bakery,Biscuits,Krishnagiri,East,2025,5,2,22,2,28,0
2025-05-28,1690,0.26,Beverages,Health Drinks,Perambalur,East,2025,5,2,22,2,28,0
2025-05-28,1737,0.34,Fruits & Veggies,Organic Fruits,Coimbatore,Central,2025,5,2,22,2,28,0
2025-05-28,1919,0.35,Beverages,Soft Drinks,Perambalur,West,2025,5,2,22,2,28,0
2025-05-28,2023,0.13,Fruits & Veggies,Organic Fruits,Krishnagiri,East,2025,5,2,22,2,28,0
2025-05-28,2069,0.32,Bakery,Breads & Buns,Chennai,East,2025,5,2,22,2,28,0
2025-05-28,2129,0.25,Oil & Masala,Spices,Dindigul,South,2025,5,2,22,2,28,0
2025-05-28,2414,0.15,Snacks,Noodles,Perambalur,West,2025,5,2,22,2,28,0
2025-05-29,688,0.21,Fruits & Veggies,Fresh Vegetables,Tenkasi,Central,2025,5,2,22,3,29,0
2025-05-29,945,0.13,Snacks,Noodles,Krishnagiri,Central,2025,5,2,22,3,29,0
2025-05-29,1032,0.19,"Eggs, Meat & Fish",Eggs,Vellore,Central,2025,5,2,22,3,29,0
2025-05-29,1207,0.15,"Eggs, Meat & Fish",Eggs,Namakkal,Central,2025,5,2,22,3,29,0
2025-05-29,1402,0.13,Beverages,Soft Drinks,Perambalur,Central,2025,5,2,22,3,29,0
2025-05-29,1583,0.34,Beverages,Soft Drinks,Pudukottai,Central,2025,5,2,22,3,29,0
2025-05-29,1698,0.16,Food Grains,Rice,Karur,Central,2025,5,2,22,3,29,0
2025-05-29,1792,0.27,Fruits & Veggies,Fresh Vegetables,Vellore,Central,2025,5,2,22,3,29,0
2025-05-30,810,0.18,Beverages,Health Drinks,Krishnagiri,West,2025,5,2,22,4,30,0
2025-05-30,900,0.17,Oil & Masala,Masalas,Trichy,South,2025,5,2,22,4,30,0
2025-05-30,1005,0.28,Bakery,Cakes,Nagercoil,West,2025,5,2,22,4,30,0
2025-05-30,1045,0.27,Food Grains,Atta & Flour,Salem,South,2025,5,2,22,4,30,0
2025-05-30,1336,0.26,Fruits & Veggies,Fresh Fruits,Cumbum,Central,2025,5,2,22,4,30,0
2025-05-30,1924,0.3,Snacks,Noodles,Dharmapuri,West,2025,5,2,22,4,30,0
2025-05-30,2040,0.32,Food Grains,Rice,Tenkasi,West,2025,5,2,22,4,30,0
2025-05-30,2301,0.31,Oil & Masala,Edible Oil & Ghee,Tenkasi,South,2025,5,2,22,4,30,0
2025-05-30,2386,0.33,Oil & Masala,Masalas,Coimbatore,West,2025,5,2,22,4,30,0
2025-06-01,1747,0.17,"Eggs, Meat & Fish",Mutton,Theni,South,2025,6,2,22,6,1,1
2025-06-02,1216,0.2,Beverages,Soft Drinks,Tirunelveli,South,2025,6,2,23,0,2,0
2025-06-02,1497,0.33,Snacks,Noodles,Salem,West,2025,6,2,23,0,2,0
2025-06-02,1541,0.14,Snacks,Noodles,Krishnagiri,East,2025,6,2,23,0,2,0
2025-06-02,2059,0.1,Fruits & Veggies,Fresh Fruits,Virudhunagar,East,2025,6,2,23,0,2,0
2025-06-02,2107,0.27,Bakery,Biscuits,Vellore,East,2025,6,2,23,0,2,0
2025-06-03,706,0.31,Snacks,Cookies,Vellore,West,2025,6,2,23,1,3,0
2025-06-03,767,0.31,Bakery,Cakes,Dharmapuri,East,2025,6,2,23,1,3,0
2025-06-03,799,0.1,Food Grains,Dals & Pulses,Coimbatore,West,2025,6,2,23,1,3,0
2025-06-03,1132,0.22,Oil & Masala,Masalas,Salem,West,2025,6,2,23,1,3,0
2025-06-03,1185,0.23,"Eggs, Meat & Fish",Chicken,Ramanadhapuram,West,2025,6,2,23,1,3,0
2025-06-03,1235,0.12,Oil & Masala,Spices,Krishnagiri,Central,2025,6,2,23,1,3,0
2025-06-03,1406,0.27,Beverages,Soft Drinks,Chennai,West,2025,6,2,23,1,3,0
2025-06-03,1840,0.17,Fruits & Veggies,Organic Fruits,Bodi,Central,2025,6,2,23,1,3,0
2025-06-03,1892,0.24,Fruits & Veggies,Organic Fruits,Namakkal,East,2025,6,2,23,1,3,0
2025-06-03,1981,0.23,Snacks,Noodles,Chennai,West,2025,6,2,23,1,3,0
2025-06-04,1050,0.23,Fruits & Veggies,Fresh Fruits,Krishnagiri,South,2025,6,2,23,2,4,0
2025-06-04,1815,0.31,Snacks,Noodles,Bodi,Central,2025,6,2,23,2,4,0
2025-06-05,771,0.14,"Eggs, Meat & Fish",Mutton,Ramanadhapuram,South,2025,6,2,23,3,5,0
2025-06-05,841,0.11,Beverages,Soft Drinks,Pudukottai,West,2025,6,2,23,3,5,0
2025-06-05,1061,0.24,Fruits & Veggies,Organic Fruits,Theni,South,2025,6,2,23,3,5,0
2025-06-05,1077,0.35,Fruits & Veggies,Fresh Vegetables,Trichy,West,2025,6,2,23,3,5,0
2025-06-05,1208,0.15,Snacks,Noodles,Madurai,Central,2025,6,2,23,3,5,0
2025-06-05,1314,0.26,Fruits & Veggies,Fresh Fruits,Namakkal,Central,2025,6,2,23,3,5,0
2025-06-05,1503,0.15,Fruits & Veggies,Fresh Vegetables,Tenkasi,Central,2025,6,2,23,3,5,0
2025-06-05,1622,0.12,Bakery,Cakes,Namakkal,South,2025,6,2,23,3,5,0
2025-06-05,1816,0.31,Food Grains,Dals & Pulses,Trichy,East,2025,6,2,23,3,5,0
2025-06-05,1951,0.15,Bakery,Cakes,Tenkasi,Central,2025,6,2,23,3,5,0
2025-06-05,2260,0.24,"Eggs, Meat & Fish",Mutton,Krishnagiri,South,2025,6,2,23,3,5,0
2025-06-05,2265,0.2,Food Grains,Rice,Tirunelveli,Central,2025,6,2,23,3,5,0
2025-06-05,2369,0.18,Snacks,Cookies,Coimbatore,Central,2025,6,2,23,3,5,0
2025-06-06,1936,0.31,Snacks,Noodles,Coimbatore,West,2025,6,2,23,4,6,0
2025-06-06,2136,0.27,"Eggs, Meat & Fish",Chicken,Krishnagiri,West,2025,6,2,23,4,6,0
2025-06-07,682,0.25,"Eggs, Meat & Fish",Eggs,Trichy,East,2025,6,2,23,5,7,1
2025-06-07,1352,0.3,"Eggs, Meat & Fish",Mutton,Tirunelveli,East,2025,6,2,23,5,7,1
2025-06-07,1941,0.34,Bakery,Cakes,Trichy,South,2025,6,2,23,5,7,1
2025-06-07,2264,0.28,Fruits & Veggies,Fresh Fruits,Pudukottai,West,2025,6,2,23,5,7,1
2025-06-08,667,0.19,Food Grains,Dals & Pulses,Perambalur,East,2025,6,2,23,6,8,1
2025-06-08,752,0.21,Bakery,Biscuits,Dindigul,South,2025,6,2,23,6,8,1
2025-06-08,910,0.24,Beverages,Health Drinks,Kanyakumari,East,2025,6,2,23,6,8,1
2025-06-08,1089,0.29,Beverages,Soft Drinks,Bodi,East,2025,6,2,23,6,8,1
2025-06-08,1536,0.16,"Eggs, Meat & Fish",Mutton,Tenkasi,East,2025,6,2,23,6,8,1
2025-06-08,1710,0.17,Oil & Masala,Masalas,Madurai,South,2025,6,2,23,6,8,1
2025-06-08,2027,0.25,Beverages,Soft Drinks,Madurai,Central,2025,6,2,23,6,8,1
2025-06-10,510,0.3,Snacks,Chocolates,Nagercoil,East,2025,6,2,24,1,10,0
2025-06-10,907,0.18,"Eggs, Meat & Fish",Mutton,Vellore,Central,2025,6,2,24,1,10,0
2025-06-10,1012,0.34,Snacks,Chocolates,Tenkasi,Central,2025,6,2,24,1,10,0
2025-06-10,1047,0.31,Bakery,Cakes,Bodi,East,2025,6,2,24,1,10,0
2025-06-10,1172,0.19,Bakery,Cakes,Namakkal,West,2025,6,2,24,1,10,0
2025-06-10,1268,0.18,Food Grains,Dals & Pulses,Namakkal,East,2025,6,2,24,1,10,0
2025-06-10,1461,0.29,Bakery,Breads & Buns,Coimbatore,East,2025,6,2,24,1,10,0
2025-06-10,1834,0.1,"Eggs, Meat & Fish",Eggs,Coimbatore,West,2025,6,2,24,1,10,0
2025-06-10,2132,0.13,Beverages,Soft Drinks,Coimbatore,West,2025,6,2,24,1,10,0
2025-06-10,2198,0.34,Beverages,Health Drinks,Tirunelveli,East,2025,6,2,24,1,10,0
2025-06-10,2268,0.24,Bakery,Biscuits,Dindigul,West,2025,6,2,24,1,10,0
2025-06-10,2491,0.32,"Eggs, Meat & Fish",Mutton,Viluppuram,East,2025,6,2,24,1,10,0
2025-06-11,719,0.17,Oil & Masala,Edible Oil & Ghee,Viluppuram,East,2025,6,2,24,2,11,0
2025-06-11,856,0.17,"Eggs, Meat & Fish",Mutton,Nagercoil,Central,2025,6,2,24,2,11,0
2025-06-11,914,0.34,Food Grains,Organic Staples,Pudukottai,East,2025,6,2,24,2,11,0
2025-06-11,958,0.34,Fruits & Veggies,Fresh Fruits,Cumbum,West,2025,6,2,24,2,11,0
2025-06-11,1077,0.12,Fruits & Veggies,Organic Vegetables,Perambalur,South,2025,6,2,24,2,11,0
2025-06-11,1183,0.33,Food Grains,Dals & Pulses,Vellore,Central,2025,6,2,24,2,11,0
2025-06-11,1222,0.2,Beverages,Health Drinks,Dindigul,South,2025,6,2,24,2,11,0
2025-06-11,1230,0.13,"Eggs, Meat & Fish",Fish,Virudhunagar,West,2025,6,2,24,2,11,0
2025-06-11,1379,0.21,Fruits & Veggies,Organic Vegetables,Cumbum,West,2025,6,2,24,2,11,0
2025-06-11,1382,0.1,Food Grains,Dals & Pulses,Karur,South,2025,6,2,24,2,11,0
2025-06-11,1424,0.1,"Eggs, Meat & Fish",Fish,Dharmapuri,West,2025,6,2,24,2,11,0
2025-06-11,1506,0.32,Bakery,Breads & Buns,Tenkasi,South,2025,6,2,24,2,11,0
2025-06-11,1508,0.2,Beverages,Health Drinks,Tenkasi,Central,2025,6,2,24,2,11,0
2025-06-11,1720,0.29,Bakery,Breads & Buns,Kanyakumari,Central,2025,6,2,24,2,11,0
2025-06-11,1797,0.16,Food Grains,Atta & Flour,Nagercoil,West,2025,6,2,24,2,11,0
2025-06-11,1822,0.28,Food Grains,Organic Staples,Bodi,West,2025,6,2,24,2,11,0
2025-06-11,1857,0.31,Food Grains,Dals & Pulses,Salem,West,2025,6,2,24,2,11,0
2025-06-11,1903,0.22,Bakery,Breads & Buns,Kanyakumari,East,2025,6,2,24,2,11,0
2025-06-11,1919,0.29,Bakery,Biscuits,Karur,West,2025,6,2,24,2,11,0
2025-06-11,1941,0.19,Beverages,Soft Drinks,Madurai,West,2025,6,2,24,2,11,0
2025-06-11,2017,0.33,Oil & Masala,Masalas,Ramanadhapuram,West,2025,6,2,24,2,11,0
2025-06-11,2059,0.21,Beverages,Soft Drinks,Perambalur,West,2025,6,2,24,2,11,0
2025-06-11,2063,0.29,Bakery,Cakes,Madurai,Central,2025,6,2,24,2,11,0
2025-06-11,2152,0.26,Fruits & Veggies,Organic Vegetables,Chennai,South,2025,6,2,24,2,11,0
2025-06-11,2174,0.32,Fruits & Veggies,Fresh Fruits,Trichy,West,2025,6,2,24,2,11,0
2025-06-11,2280,0.24,Bakery,Breads & Buns,Ooty,South,2025,6,2,24,2,11,0
2025-06-11,2431,0.33,Food Grains,Organic Staples,Namakkal,East,2025,6,2,24,2,11,0
2025-06-12,2273,0.12,Oil & Masala,Edible Oil & Ghee,Chennai,West,2025,6,2,24,3,12,0
2025-06-13,523,0.27,Oil & Masala,Edible Oil & Ghee,Madurai,Central,2025,6,2,24,4,13,0
2025-06-13,819,0.24,"Eggs, Meat & Fish",Fish,Bodi,Central,2025,6,2,24,4,13,0
2025-06-13,1063,0.27,Food Grains,Dals & Pulses,Perambalur,West,2025,6,2,24,4,13,0
2025-06-13,1949,0.34,Beverages,Health Drinks,Bodi,Central,2025,6,2,24,4,13,0
2025-06-13,2091,0.21,Fruits & Veggies,Fresh Vegetables,Trichy,South,2025,6,2,24,4,13,0
2025-06-15,551,0.18,Fruits & Veggies,Organic Fruits,Viluppuram,South,2025,6,2,24,6,15,1
2025-06-15,565,0.26,Bakery,Breads & Buns,Viluppuram,South,2025,6,2,24,6,15,1
2025-06-15,850,0.14,Bakery,Breads & Buns,Chennai,West,2025,6,2,24,6,15,1
2025-06-15,865,0.26,"Eggs, Meat & Fish",Fish,Tirunelveli,South,2025,6,2,24,6,15,1
2025-06-15,1095,0.27,"Eggs, Meat & Fish",Chicken,Pudukottai,South,2025,6,2,24,6,15,1
2025-06-15,1117,0.3,Fruits & Veggies,Organic Vegetables,Virudhunagar,South,2025,6,2,24,6,15,1
2025-06-15,1130,0.32,Bakery,Cakes,Viluppuram,South,2025,6,2,24,6,15,1
2025-06-15,1344,0.21,Fruits & Veggies,Organic Fruits,Nagercoil,South,2025,6,2,24,6,15,1
2025-06-15,1917,0.1,Snacks,Noodles,Perambalur,South,2025,6,2,24,6,15,1
2025-06-15,1920,0.28,Oil & Masala,Spices,Dindigul,West,2025,6,2,24,6,15,1
2025-06-15,1950,0.33,Fruits & Veggies,Fresh Fruits,Cumbum,Central,2025,6,2,24,6,15,1
2025-06-15,1980,0.22,Snacks,Noodles,Dindigul,Central,2025,6,2,24,6,15,1
2025-06-15,2068,0.32,Bakery,Breads & Buns,Tenkasi,West,2025,6,2,24,6,15,1
2025-06-15,2189,0.33,Fruits & Veggies,Fresh Fruits,Namakkal,South,2025,6,2,24,6,15,1
2025-06-15,2323,0.25,Fruits & Veggies,Fresh Vegetables,Dindigul,Central,2025,6,2,24,6,15,1
2025-06-15,2452,0.28,"Eggs, Meat & Fish",Chicken,Kanyakumari,Central,2025,6,2,24,6,15,1
2025-06-16,696,0.34,"Eggs, Meat & Fish",Chicken,Perambalur,South,2025,6,2,25,0,16,0
2025-06-16,1042,0.13,Beverages,Soft Drinks,Madurai,East,2025,6,2,25,0,16,0
2025-06-16,1048,0.33,Fruits & Veggies,Organic Fruits,Dharmapuri,West,2025,6,2,25,0,16,0
2025-06-16,1095,0.13,Snacks,Cookies,Pudukottai,South,2025,6,2,25,0,16,0
2025-06-16,1336,0.12,Beverages,Soft Drinks,Nagercoil,South,2025,6,2,25,0,16,0
2025-06-16,1420,0.34,Food Grains,Organic Staples,Ooty,Central,2025,6,2,25,0,16,0
2025-06-16,1712,0.32,"Eggs, Meat & Fish",Chicken,Perambalur,South,2025,6,2,25,0,16,0
2025-06-16,1763,0.19,Food Grains,Dals & Pulses,Kanyakumari,West,2025,6,2,25,0,16,0
2025-06-16,1810,0.35,Snacks,Noodles,Trichy,West,2025,6,2,25,0,16,0
2025-06-16,1812,0.33,Bakery,Cakes,Pudukottai,West,2025,6,2,25,0,16,0
2025-06-16,1950,0.17,Beverages,Soft Drinks,Kanyakumari,South,2025,6,2,25,0,16,0
2025-06-16,2105,0.26,Oil & Masala,Edible Oil & Ghee,Ramanadhapuram,West,2025,6,2,25,0,16,0
2025-06-16,2421,0.33,"Eggs, Meat & Fish",Fish,Madurai,East,2025,6,2,25,0,16,0
2025-06-17,545,0.31,Fruits & Veggies,Fresh Fruits,Trichy,West,2025,6,2,25,1,17,0
2025-06-17,1028,0.21,"Eggs, Meat & Fish",Eggs,Karur,West,2025,6,2,25,1,17,0
2025-06-17,1046,0.23,Beverages,Health Drinks,Chennai,Central,2025,6,2,25,1,17,0
2025-06-17,1074,0.12,"Eggs, Meat & Fish",Eggs,Vellore,West,2025,6,2,25,1,17,0
2025-06-17,1141,0.34,Snacks,Chocolates,Theni,Central,2025,6,2,25,1,17,0
2025-06-17,1619,0.1,Beverages,Health Drinks,Kanyakumari,East,2025,6,2,25,1,17,0
2025-06-17,1754,0.32,"Eggs, Meat & Fish",Mutton,Namakkal,West,2025,6,2,25,1,17,0
2025-06-17,2143,0.33,Oil & Masala,Masalas,Nagercoil,Central,2025,6,2,25,1,17,0
2025-06-17,2475,0.31,"Eggs, Meat & Fish",Eggs,Tenkasi,East,2025,6,2,25,1,17,0
2025-06-18,737,0.24,Bakery,Breads & Buns,Viluppuram,West,2025,6,2,25,2,18,0
2025-06-18,911,0.22,Fruits & Veggies,Fresh Fruits,Ramanadhapuram,Central,2025,6,2,25,2,18,0
2025-06-18,1571,0.3,Snacks,Noodles,Bodi,West,2025,6,2,25,2,18,0
2025-06-19,506,0.21,Oil & Masala,Spices,Chennai,Central,2025,6,2,25,3,19,0
2025-06-19,527,0.2,"Eggs, Meat & Fish",Chicken,Vellore,West,2025,6,2,25,3,19,0
2025-06-19,667,0.18,Beverages,Health Drinks,Krishnagiri,Central,2025,6,2,25,3,19,0
2025-06-19,753,0.17,Food Grains,Rice,Ramanadhapuram,East,2025,6,2,25,3,19,0
2025-06-19,1032,0.15,Fruits & Veggies,Organic Fruits,Dharmapuri,Central,2025,6,2,25,3,19,0
2025-06-19,1086,0.27,Oil & Masala,Edible Oil & Ghee,Nagercoil,East,2025,6,2,25,3,19,0
2025-06-19,1135,0.16,Fruits & Veggies,Fresh Vegetables,Karur,West,2025,6,2,25,3,19,0
2025-06-19,1211,0.34,Bakery,Breads & Buns,Krishnagiri,Central,2025,6,2,25,3,19,0
2025-06-19,1240,0.31,Food Grains,Rice,Bodi,East,2025,6,2,25,3,19,0
2025-06-19,1343,0.1,"Eggs, Meat & Fish",Fish,Tirunelveli,Central,2025,6,2,25,3,19,0
2025-06-19,1578,0.22,Fruits & Veggies,Organic Vegetables,Kanyakumari,East,2025,6,2,25,3,19,0
2025-06-19,1597,0.11,"Eggs, Meat & Fish",Eggs,Nagercoil,Central,2025,6,2,25,3,19,0
2025-06-19,1751,0.16,"Eggs, Meat & Fish",Mutton,Pudukottai,East,2025,6,2,25,3,19,0
2025-06-19,1845,0.26,Fruits & Veggies,Fresh Vegetables,Tirunelveli,Central,2025,6,2,25,3,19,0
2025-06-19,2130,0.35,Fruits & Veggies,Fresh Fruits,Kanyakumari,East,2025,6,2,25,3,19,0
2025-06-19,2475,0.14,Snacks,Noodles,Nagercoil,East,2025,6,2,25,3,19,0
2025-06-20,637,0.21,Oil & Masala,Masalas,Coimbatore,South,2025,6,2,25,4,20,0
2025-06-20,955,0.24,"Eggs, Meat & Fish",Mutton,Coimbatore,South,2025,6,2,25,4,20,0
2025-06-20,1044,0.25,"Eggs, Meat & Fish",Chicken,Trichy,South,2025,6,2,25,4,20,0
2025-06-20,1193,0.31,Bakery,Cakes,Salem,East,2025,6,2,25,4,20,0
2025-06-20,1290,0.34,Bakery,Breads & Buns,Salem,East,2025,6,2,25,4,20,0
2025-06-20,1580,0.3,Food Grains,Organic Staples,Krishnagiri,East,2025,6,2,25,4,20,0
2025-06-20,1615,0.12,Bakery,Breads & Buns,Nagercoil,East,2025,6,2,25,4,20,0
2025-06-20,1918,0.17,Bakery,Biscuits,Theni,East,2025,6,2,25,4,20,0
2025-06-20,2375,0.31,Food Grains,Organic Staples,Ooty,East,2025,6,2,25,4,20,0
2025-06-21,583,0.25,Fruits & Veggies,Organic Vegetables,Vellore,East,2025,6,2,25,5,21,1
2025-06-21,1182,0.35,Oil & Masala,Masalas,Cumbum,East,2025,6,2,25,5,21,1
2025-06-21,1513,0.18,Bakery,Breads & Buns,Tirunelveli,East,2025,6,2,25,5,21,1
2025-06-21,1608,0.18,Oil & Masala,Spices,Kanyakumari,East,2025,6,2,25,5,21,1
2025-06-21,2277,0.21,"Eggs, Meat & Fish",Fish,Dharmapuri,East,2025,6,2,25,5,21,1
2025-06-22,564,0.1,"Eggs, Meat & Fish",Mutton,Ramanadhapuram,East,2025,6,2,25,6,22,1
2025-06-22,634,0.34,Snacks,Noodles,Perambalur,Central,2025,6,2,25,6,22,1
2025-06-22,860,0.1,Bakery,Breads & Buns,Ooty,East,2025,6,2,25,6,22,1
2025-06-22,934,0.27,Bakery,Breads & Buns,Madurai,Central,2025,6,2,25,6,22,1
2025-06-22,1197,0.21,"Eggs, Meat & Fish",Fish,Madurai,South,2025,6,2,25,6,22,1
2025-06-22,2022,0.24,"Eggs, Meat & Fish",Mutton,Salem,East,2025,6,2,25,6,22,1
2025-06-24,592,0.14,Snacks,Chocolates,Dindigul,Central,2025,6,2,26,1,24,0
2025-06-24,793,0.2,Oil & Masala,Edible Oil & Ghee,Ramanadhapuram,East,2025,6,2,26,1,24,0
2025-06-24,959,0.31,Bakery,Biscuits,Ramanadhapuram,East,2025,6,2,26,1,24,0
2025-06-24,1350,0.31,Beverages,Health Drinks,Dharmapuri,West,2025,6,2,26,1,24,0
2025-06-24,1448,0.29,"Eggs, Meat & Fish",Fish,Perambalur,West,2025,6,2,26,1,24,0
2025-06-24,1536,0.22,Snacks,Noodles,Virudhunagar,East,2025,6,2,26,1,24,0
2025-06-24,1562,0.33,Beverages,Health Drinks,Pudukottai,West,2025,6,2,26,1,24,0
2025-06-24,1586,0.24,Bakery,Breads & Buns,Virudhunagar,Central,2025,6,2,26,1,24,0
2025-06-24,1738,0.22,Food Grains,Organic Staples,Tirunelveli,East,2025,6,2,26,1,24,0
2025-06-24,2461,0.18,Snacks,Cookies,Dindigul,West,2025,6,2,26,1,24,0
2025-06-25,512,0.23,Bakery,Biscuits,Ooty,West,2025,6,2,26,2,25,0
2025-06-25,1063,0.2,Food Grains,Atta & Flour,Kanyakumari,West,2025,6,2,26,2,25,0
2025-06-25,1409,0.13,Bakery,Breads & Buns,Krishnagiri,West,2025,6,2,26,2,25,0
2025-06-25,2081,0.28,"Eggs, Meat & Fish",Chicken,Tirunelveli,Central,2025,6,2,26,2,25,0
2025-06-25,2083,0.21,Beverages,Health Drinks,Theni,West,2025,6,2,26,2,25,0
2025-06-25,2250,0.35,"Eggs, Meat & Fish",Fish,Dindigul,East,2025,6,2,26,2,25,0
2025-06-26,748,0.28,Food Grains,Dals & Pulses,Pudukottai,Central,2025,6,2,26,3,26,0
2025-06-26,878,0.23,Snacks,Noodles,Dharmapuri,East,2025,6,2,26,3,26,0
2025-06-26,930,0.11,Fruits & Veggies,Organic Fruits,Chennai,South,2025,6,2,26,3,26,0
2025-06-26,1010,0.22,Bakery,Breads & Buns,Ooty,East,2025,6,2,26,3,26,0
2025-06-26,1056,0.29,Oil & Masala,Spices,Tirunelveli,Central,2025,6,2,26,3,26,0
2025-06-26,1084,0.13,Food Grains,Atta & Flour,Ramanadhapuram,West,2025,6,2,26,3,26,0
2025-06-26,1446,0.35,Snacks,Chocolates,Madurai,East,2025,6,2,26,3,26,0
2025-06-26,1472,0.14,Food Grains,Dals & Pulses,Namakkal,Central,2025,6,2,26,3,26,0
2025-06-26,1568,0.19,Oil & Masala,Edible Oil & Ghee,Bodi,South,2025,6,2,26,3,26,0
2025-06-26,1605,0.35,Oil & Masala,Spices,Krishnagiri,East,2025,6,2,26,3,26,0
2025-06-26,1712,0.21,Oil & Masala,Spices,Ooty,East,2025,6,2,26,3,26,0
2025-06-26,1713,0.22,Food Grains,Atta & Flour,Perambalur,East,2025,6,2,26,3,26,0
2025-06-26,1719,0.27,Snacks,Noodles,Theni,East,2025,6,2,26,3,26,0
2025-06-26,1798,0.33,Food Grains,Organic Staples,Kanyakumari,West,2025,6,2,26,3,26,0
2025-06-26,2023,0.19,Fruits & Veggies,Organic Vegetables,Karur,East,2025,6,2,26,3,26,0
2025-06-26,2275,0.18,Snacks,Noodles,Tenkasi,Central,2025,6,2,26,3,26,0
