rad_id_2025,Order Date,Sales_faktisk,Discount,Category,Sub Category,City,Region,year,month,quarter,weekofyear,dayofweek,dayofmonth,is_weekend,prognose_lineaer_regresjon,prognose_random_forest_baseline,prognose_random_forest_tuned,feil_lineaer_regresjon,abs_feil_lineaer_regresjon,ape_lineaer_regresjon_pct,feil_random_forest_baseline,abs_feil_random_forest_baseline,ape_random_forest_baseline_pct,feil_random_forest_tuned,abs_feil_random_forest_tuned,ape_random_forest_tuned_pct
2332,2025-09-29,2334,0.21,Fruits & Veggies,Fresh Vegetables,Kanyakumari,East,2025,9,3,40,0,29,0,1493.941549,1503.81,1492.731354,-840.058451,840.058451,35.9922,-830.19,830.19,35.5694,-841.268646,841.268646,36.0441
2333,2025-09-29,2442,0.13,Food Grains,Organic Staples,Coimbatore,West,2025,9,3,40,0,29,0,1488.968987,1498.49,1536.040708,-953.031013,953.031013,39.0267,-943.51,943.51,38.6368,-905.959292,905.959292,37.0991
2334,2025-09-29,2444,0.33,"Eggs, Meat & Fish",Fish,Perambalur,Central,2025,9,3,40,0,29,0,1510.800358,1481.215,1486.225292,-933.199642,933.199642,38.1833,-962.785,962.785,39.3938,-957.774708,957.774708,39.1888
2335,2025-09-29,2451,0.29,Beverages,Soft Drinks,Ramanadhapuram,West,2025,9,3,40,0,29,0,1495.286278,1604.02,1527.341203,-955.713722,955.713722,38.9928,-846.98,846.98,34.5565,-923.658797,923.658797,37.685
2336,2025-09-29,2494,0.27,Bakery,Biscuits,Krishnagiri,Central,2025,9,3,40,0,29,0,1505.747975,1570.86,1495.816778,-988.252025,988.252025,39.6252,-923.14,923.14,37.0144,-998.183222,998.183222,40.0234
2337,2025-09-30,582,0.11,Food Grains,Atta & Flour,Tenkasi,West,2025,9,3,40,1,30,0,1523.390026,1495.34,1541.721827,941.390026,941.390026,161.7509,913.34,913.34,156.9313,959.721827,959.721827,164.9007
2338,2025-09-30,649,0.12,Snacks,Noodles,Tenkasi,East,2025,9,3,40,1,30,0,1472.662846,1636.795,1508.408401,823.662846,823.662846,126.9126,987.795,987.795,152.2026,859.408401,859.408401,132.4204
2339,2025-09-30,693,0.1,Food Grains,Rice,Virudhunagar,East,2025,9,3,40,1,30,0,1475.320481,1459.0,1492.604138,782.320481,782.320481,112.889,766.0,766.0,110.5339,799.604138,799.604138,115.383
2340,2025-09-30,1137,0.21,Fruits & Veggies,Fresh Vegetables,Krishnagiri,West,2025,9,3,40,1,30,0,1460.665162,1561.6,1494.342036,323.665162,323.665162,28.4666,424.6,424.6,37.3439,357.342036,357.342036,31.4285
2341,2025-09-30,1339,0.12,Bakery,Biscuits,Bodi,West,2025,9,3,40,1,30,0,1543.191782,1655.155,1531.347494,204.191782,204.191782,15.2496,316.155,316.155,23.6113,192.347494,192.347494,14.365
2342,2025-09-30,1880,0.35,Beverages,Soft Drinks,Karur,Central,2025,9,3,40,1,30,0,1460.518827,1531.21,1502.169434,-419.481173,419.481173,22.3128,-348.79,348.79,18.5527,-377.830566,377.830566,20.0974
2343,2025-09-30,1968,0.23,"Eggs, Meat & Fish",Mutton,Nagercoil,West,2025,9,3,40,1,30,0,1493.927795,1637.535,1537.997856,-474.072205,474.072205,24.089,-330.465,330.465,16.7919,-430.002144,430.002144,21.8497
2344,2025-10-02,685,0.23,Beverages,Soft Drinks,Coimbatore,West,2025,10,4,40,3,2,0,1434.882189,1474.405,1506.10967,749.882189,749.882189,109.4719,789.405,789.405,115.2416,821.10967,821.10967,119.87
2345,2025-10-02,2167,0.29,"Eggs, Meat & Fish",Eggs,Chennai,East,2025,10,4,40,3,2,0,1496.609518,1461.85,1467.312722,-670.390482,670.390482,30.9363,-705.15,705.15,32.5404,-699.687278,699.687278,32.2883
2346,2025-10-03,597,0.13,Bakery,Breads & Buns,Tenkasi,East,2025,10,4,40,4,3,0,1459.538642,1683.875,1517.256274,862.538642,862.538642,144.4788,1086.875,1086.875,182.0561,920.256274,920.256274,154.1468
2347,2025-10-03,606,0.33,Bakery,Biscuits,Krishnagiri,West,2025,10,4,40,4,3,0,1472.251122,1512.295,1497.36827,866.251122,866.251122,142.9457,906.295,906.295,149.5536,891.36827,891.36827,147.0905
2348,2025-10-03,775,0.2,Food Grains,Atta & Flour,Coimbatore,East,2025,10,4,40,4,3,0,1460.603482,1654.305,1527.644315,685.603482,685.603482,88.465,879.305,879.305,113.4587,752.644315,752.644315,97.1154
2349,2025-10-03,942,0.15,Food Grains,Organic Staples,Dindigul,East,2025,10,4,40,4,3,0,1427.125935,1469.385,1481.94187,485.125935,485.125935,51.4996,527.385,527.385,55.9857,539.94187,539.94187,57.3187
2350,2025-10-03,1249,0.31,Beverages,Health Drinks,Nagercoil,East,2025,10,4,40,4,3,0,1349.858891,1347.41,1450.441517,100.858891,100.858891,8.0752,98.41,98.41,7.8791,201.441517,201.441517,16.1282
2351,2025-10-03,1517,0.35,Fruits & Veggies,Fresh Fruits,Nagercoil,South,2025,10,4,40,4,3,0,1412.969294,1530.275,1457.663339,-104.030706,104.030706,6.8577,13.275,13.275,0.8751,-59.336661,59.336661,3.9114
2352,2025-10-03,2133,0.16,"Eggs, Meat & Fish",Mutton,Dharmapuri,South,2025,10,4,40,4,3,0,1622.421545,1643.26,1523.818807,-510.578455,510.578455,23.9371,-489.74,489.74,22.9602,-609.181193,609.181193,28.5598
2353,2025-10-03,2225,0.13,Beverages,Health Drinks,Virudhunagar,East,2025,10,4,40,4,3,0,1399.470281,1374.265,1463.500768,-825.529719,825.529719,37.1025,-850.735,850.735,38.2353,-761.499232,761.499232,34.2247
2354,2025-10-03,2252,0.25,Bakery,Cakes,Dindigul,Central,2025,10,4,40,4,3,0,1407.921268,1386.085,1443.861343,-844.078732,844.078732,37.4813,-865.915,865.915,38.4509,-808.138657,808.138657,35.8854
2355,2025-10-04,1016,0.18,Fruits & Veggies,Fresh Fruits,Salem,East,2025,10,4,40,5,4,1,1522.62601,1400.385,1490.370112,506.62601,506.62601,49.8648,384.385,384.385,37.8332,474.370112,474.370112,46.69
2356,2025-10-04,1141,0.34,Bakery,Biscuits,Namakkal,East,2025,10,4,40,5,4,1,1465.598421,1444.295,1479.591633,324.598421,324.598421,28.4486,303.295,303.295,26.5815,338.591633,338.591633,29.675
2357,2025-10-04,1239,0.34,Oil & Masala,Spices,Tenkasi,Central,2025,10,4,40,5,4,1,1447.369332,1602.86,1513.864897,208.369332,208.369332,16.8175,363.86,363.86,29.3672,274.864897,274.864897,22.1844
2358,2025-10-04,1471,0.31,Food Grains,Organic Staples,Theni,East,2025,10,4,40,5,4,1,1490.430672,1553.685,1512.839891,19.430672,19.430672,1.3209,82.685,82.685,5.621,41.839891,41.839891,2.8443
2359,2025-10-04,1775,0.2,Snacks,Cookies,Virudhunagar,East,2025,10,4,40,5,4,1,1403.334779,1256.495,1433.80681,-371.665221,371.665221,20.9389,-518.505,518.505,29.2115,-341.19319,341.19319,19.2222
2360,2025-10-04,1778,0.2,Fruits & Veggies,Fresh Vegetables,Coimbatore,South,2025,10,4,40,5,4,1,1424.669214,1491.495,1448.807482,-353.330786,353.330786,19.8724,-286.505,286.505,16.1139,-329.192518,329.192518,18.5148
2361,2025-10-04,1944,0.28,Bakery,Cakes,Perambalur,South,2025,10,4,40,5,4,1,1556.009392,1413.575,1499.752664,-387.990608,387.990608,19.9584,-530.425,530.425,27.2852,-444.247336,444.247336,22.8522
2362,2025-10-04,2060,0.22,"Eggs, Meat & Fish",Mutton,Trichy,East,2025,10,4,40,5,4,1,1585.826259,1506.74,1504.214694,-474.173741,474.173741,23.0181,-553.26,553.26,26.8573,-555.785306,555.785306,26.9799
2363,2025-10-04,2481,0.11,Snacks,Chocolates,Ooty,East,2025,10,4,40,5,4,1,1455.413764,1435.005,1463.64566,-1025.586236,1025.586236,41.3376,-1045.995,1045.995,42.1602,-1017.35434,1017.35434,41.0058
2364,2025-10-04,2498,0.24,Fruits & Veggies,Fresh Vegetables,Karur,Central,2025,10,4,40,5,4,1,1425.845085,1207.855,1445.078215,-1072.154915,1072.154915,42.9205,-1290.145,1290.145,51.6471,-1052.921785,1052.921785,42.1506
2365,2025-10-06,799,0.15,Beverages,Soft Drinks,Tenkasi,West,2025,10,4,41,0,6,0,1492.029125,1508.25,1477.620317,693.029125,693.029125,86.7371,709.25,709.25,88.7672,678.620317,678.620317,84.9337
2366,2025-10-06,862,0.27,Snacks,Noodles,Virudhunagar,West,2025,10,4,41,0,6,0,1422.598753,1321.51,1450.712232,560.598753,560.598753,65.0347,459.51,459.51,53.3074,588.712232,588.712232,68.2961
2367,2025-10-06,894,0.32,Snacks,Noodles,Dharmapuri,West,2025,10,4,41,0,6,0,1512.309754,1729.5,1559.238988,618.309754,618.309754,69.1622,835.5,835.5,93.4564,665.238988,665.238988,74.4115
2368,2025-10-06,1240,0.34,Beverages,Health Drinks,Ooty,South,2025,10,4,41,0,6,0,1440.59061,1503.895,1477.849827,200.59061,200.59061,16.1767,263.895,263.895,21.2819,237.849827,237.849827,19.1814
2369,2025-10-06,1266,0.22,Beverages,Soft Drinks,Vellore,East,2025,10,4,41,0,6,0,1561.652334,1573.52375,1523.104608,295.652334,295.652334,23.3533,307.52375,307.52375,24.291,257.104608,257.104608,20.3084
2370,2025-10-06,1335,0.19,Oil & Masala,Edible Oil & Ghee,Viluppuram,West,2025,10,4,41,0,6,0,1536.948873,1650.805,1516.887954,201.948873,201.948873,15.1273,315.805,315.805,23.6558,181.887954,181.887954,13.6246
2371,2025-10-06,1617,0.28,Snacks,Cookies,Ooty,East,2025,10,4,41,0,6,0,1442.672751,1341.075,1456.781281,-174.327249,174.327249,10.7809,-275.925,275.925,17.064,-160.218719,160.218719,9.9084
2372,2025-10-06,1790,0.19,Beverages,Soft Drinks,Theni,West,2025,10,4,41,0,6,0,1506.34504,1674.495,1510.83302,-283.65496,283.65496,15.8466,-115.505,115.505,6.4528,-279.16698,279.16698,15.5959
2373,2025-10-06,1892,0.19,Snacks,Cookies,Tenkasi,West,2025,10,4,41,0,6,0,1438.774887,1456.55,1471.480802,-453.225113,453.225113,23.9548,-435.45,435.45,23.0153,-420.519198,420.519198,22.2262
2374,2025-10-06,1943,0.14,Snacks,Cookies,Coimbatore,West,2025,10,4,41,0,6,0,1418.700051,1453.0,1453.641402,-524.299949,524.299949,26.984,-490.0,490.0,25.2187,-489.358598,489.358598,25.1857
2375,2025-10-06,1968,0.14,Fruits & Veggies,Organic Fruits,Coimbatore,West,2025,10,4,41,0,6,0,1414.889754,1513.695,1493.675852,-553.110246,553.110246,28.1052,-454.305,454.305,23.0846,-474.324148,474.324148,24.1018
2376,2025-10-06,2278,0.29,Snacks,Noodles,Pudukottai,East,2025,10,4,41,0,6,0,1494.092242,1328.73,1468.452887,-783.907758,783.907758,34.4121,-949.27,949.27,41.6712,-809.547113,809.547113,35.5376
2377,2025-10-06,2333,0.14,Oil & Masala,Spices,Madurai,Central,2025,10,4,41,0,6,0,1536.794793,1584.96,1505.746747,-796.205207,796.205207,34.128,-748.04,748.04,32.0634,-827.253253,827.253253,35.4588
2378,2025-10-07,1585,0.3,Oil & Masala,Edible Oil & Ghee,Tirunelveli,South,2025,10,4,41,1,7,0,1522.394721,1525.61,1513.020248,-62.605279,62.605279,3.9499,-59.39,59.39,3.747,-71.979752,71.979752,4.5413
2379,2025-10-07,1604,0.31,Fruits & Veggies,Fresh Vegetables,Namakkal,South,2025,10,4,41,1,7,0,1447.237789,1503.125,1489.872481,-156.762211,156.762211,9.7732,-100.875,100.875,6.289,-114.127519,114.127519,7.1152
2380,2025-10-07,2246,0.1,Bakery,Cakes,Coimbatore,Central,2025,10,4,41,1,7,0,1484.046058,1487.605,1472.508405,-761.953942,761.953942,33.9249,-758.395,758.395,33.7665,-773.491595,773.491595,34.4386
2381,2025-10-08,523,0.3,Oil & Masala,Masalas,Theni,Central,2025,10,4,41,2,8,0,1516.543602,1455.68,1520.531914,993.543602,993.543602,189.9701,932.68,932.68,178.3327,997.531914,997.531914,190.7327
2382,2025-10-08,535,0.23,Snacks,Cookies,Salem,Central,2025,10,4,41,2,8,0,1478.628343,1409.505,1483.212111,943.628343,943.628343,176.3791,874.505,874.505,163.4589,948.212111,948.212111,177.2359
2383,2025-10-08,1284,0.11,Fruits & Veggies,Organic Vegetables,Virudhunagar,Central,2025,10,4,41,2,8,0,1481.210831,1489.455,1471.771142,197.210831,197.210831,15.3591,205.455,205.455,16.0012,187.771142,187.771142,14.6239
2384,2025-10-08,1445,0.3,Food Grains,Organic Staples,Bodi,Central,2025,10,4,41,2,8,0,1504.224615,1575.91,1509.172812,59.224615,59.224615,4.0986,130.91,130.91,9.0595,64.172812,64.172812,4.441
2385,2025-10-09,604,0.1,Oil & Masala,Masalas,Kanyakumari,East,2025,10,4,41,3,9,0,1569.480867,1759.745,1544.90628,965.480867,965.480867,159.8478,1155.745,1155.745,191.3485,940.90628,940.90628,155.7792
2386,2025-10-09,732,0.15,Bakery,Breads & Buns,Kanyakumari,East,2025,10,4,41,3,9,0,1506.514587,1620.205,1489.138081,774.514587,774.514587,105.808,888.205,888.205,121.3395,757.138081,757.138081,103.4342
2387,2025-10-09,864,0.11,Bakery,Cakes,Nagercoil,Central,2025,10,4,41,3,9,0,1463.006713,1427.11,1475.829687,599.006713,599.006713,69.3295,563.11,563.11,65.1748,611.829687,611.829687,70.8136
2388,2025-10-09,881,0.17,Food Grains,Organic Staples,Theni,East,2025,10,4,41,3,9,0,1517.598159,1651.76,1512.790824,636.598159,636.598159,72.2586,770.76,770.76,87.4869,631.790824,631.790824,71.7129
2389,2025-10-09,894,0.18,Fruits & Veggies,Fresh Fruits,Cumbum,Central,2025,10,4,41,3,9,0,1490.881927,1601.64,1505.688878,596.881927,596.881927,66.7653,707.64,707.64,79.1544,611.688878,611.688878,68.4216
2390,2025-10-09,1579,0.32,Snacks,Cookies,Tenkasi,West,2025,10,4,41,3,9,0,1407.04641,1467.71,1474.123673,-171.95359,171.95359,10.89,-111.29,111.29,7.0481,-104.876327,104.876327,6.6419
2391,2025-10-09,1659,0.16,"Eggs, Meat & Fish",Eggs,Nagercoil,West,2025,10,4,41,3,9,0,1462.238434,1577.18,1490.546987,-196.761566,196.761566,11.8603,-81.82,81.82,4.9319,-168.453013,168.453013,10.1539
2392,2025-10-09,1845,0.24,Bakery,Breads & Buns,Namakkal,Central,2025,10,4,41,3,9,0,1449.399189,1255.745,1469.862445,-395.600811,395.600811,21.4418,-589.255,589.255,31.9379,-375.137555,375.137555,20.3327
2393,2025-10-09,1868,0.18,Beverages,Soft Drinks,Salem,Central,2025,10,4,41,3,9,0,1530.178423,1285.105,1490.985532,-337.821577,337.821577,18.0847,-582.895,582.895,31.2042,-377.014468,377.014468,20.1828
2394,2025-10-09,1932,0.23,Food Grains,Atta & Flour,Trichy,East,2025,10,4,41,3,9,0,1556.508606,1688.765,1522.851308,-375.491394,375.491394,19.4354,-243.235,243.235,12.5898,-409.148692,409.148692,21.1775
2395,2025-10-09,1958,0.21,Snacks,Cookies,Virudhunagar,East,2025,10,4,41,3,9,0,1405.549763,1253.45,1419.213021,-552.450237,552.450237,28.215,-704.55,704.55,35.9831,-538.786979,538.786979,27.5172
2396,2025-10-09,1999,0.25,Beverages,Health Drinks,Krishnagiri,Central,2025,10,4,41,3,9,0,1420.423135,1187.63,1412.84387,-578.576865,578.576865,28.9433,-811.37,811.37,40.5888,-586.15613,586.15613,29.3225
2397,2025-10-09,2134,0.2,"Eggs, Meat & Fish",Chicken,Coimbatore,Central,2025,10,4,41,3,9,0,1486.440258,1499.605,1505.611616,-647.559742,647.559742,30.3449,-634.395,634.395,29.728,-628.388384,628.388384,29.4465
2398,2025-10-09,2174,0.2,Food Grains,Dals & Pulses,Bodi,Central,2025,10,4,41,3,9,0,1531.986846,1443.5,1527.43233,-642.013154,642.013154,29.5314,-730.5,730.5,33.6017,-646.56767,646.56767,29.7409
2399,2025-10-09,2266,0.34,Fruits & Veggies,Fresh Vegetables,Dharmapuri,Central,2025,10,4,41,3,9,0,1489.326822,1577.4,1463.389489,-776.673178,776.673178,34.2751,-688.6,688.6,30.3883,-802.610511,802.610511,35.4197
2400,2025-10-09,2280,0.28,Snacks,Cookies,Kanyakumari,Central,2025,10,4,41,3,9,0,1454.448236,1267.21,1464.26426,-825.551764,825.551764,36.2084,-1012.79,1012.79,44.4206,-815.73574,815.73574,35.7779
2401,2025-10-09,2451,0.14,Fruits & Veggies,Organic Fruits,Salem,Central,2025,10,4,41,3,9,0,1486.42189,1478.98,1500.945367,-964.57811,964.57811,39.3545,-972.02,972.02,39.6581,-950.054633,950.054633,38.7619
2402,2025-10-09,2475,0.14,Beverages,Soft Drinks,Bodi,South,2025,10,4,41,3,9,0,1532.001432,1408.685,1517.595644,-942.998568,942.998568,38.101,-1066.315,1066.315,43.0834,-957.404356,957.404356,38.683
2403,2025-10-10,1732,0.29,Beverages,Soft Drinks,Kanyakumari,Central,2025,10,4,41,4,10,0,1496.017314,1164.235,1491.415544,-235.982686,235.982686,13.6249,-567.765,567.765,32.7809,-240.584456,240.584456,13.8906
2404,2025-10-11,558,0.19,Fruits & Veggies,Organic Fruits,Tenkasi,West,2025,10,4,41,5,11,1,1426.326754,1426.64,1487.379093,868.326754,868.326754,155.6141,868.64,868.64,155.6703,929.379093,929.379093,166.5554
2405,2025-10-11,663,0.25,Food Grains,Atta & Flour,Chennai,West,2025,10,4,41,5,11,1,1508.023421,1690.465,1516.885373,845.023421,845.023421,127.4545,1027.465,1027.465,154.9721,853.885373,853.885373,128.7912
2406,2025-10-11,729,0.19,Snacks,Noodles,Ooty,Central,2025,10,4,41,5,11,1,1465.089594,1283.705,1458.346446,736.089594,736.089594,100.9725,554.705,554.705,76.0912,729.346446,729.346446,100.0475
2407,2025-10-11,787,0.19,Beverages,Soft Drinks,Dindigul,West,2025,10,4,41,5,11,1,1412.619261,1220.415,1463.307949,625.619261,625.619261,79.4942,433.415,433.415,55.0718,676.307949,676.307949,85.9349
2408,2025-10-11,1285,0.17,Snacks,Noodles,Virudhunagar,West,2025,10,4,41,5,11,1,1430.595919,1403.59,1460.192618,145.595919,145.595919,11.3304,118.59,118.59,9.2288,175.192618,175.192618,13.6337
2409,2025-10-11,1334,0.25,Beverages,Soft Drinks,Namakkal,South,2025,10,4,41,5,11,1,1488.761619,1532.195,1512.994557,154.761619,154.761619,11.6013,198.195,198.195,14.8572,178.994557,178.994557,13.4179
2410,2025-10-11,1406,0.14,Food Grains,Atta & Flour,Namakkal,West,2025,10,4,41,5,11,1,1509.444849,1702.495,1517.612849,103.444849,103.444849,7.3574,296.495,296.495,21.0878,111.612849,111.612849,7.9383
2411,2025-10-11,1477,0.21,Snacks,Cookies,Dharmapuri,West,2025,10,4,41,5,11,1,1503.474074,1609.045,1542.746863,26.474074,26.474074,1.7924,132.045,132.045,8.9401,65.746863,65.746863,4.4514
2412,2025-10-11,1485,0.25,Snacks,Noodles,Dharmapuri,West,2025,10,4,41,5,11,1,1515.31642,1518.04,1521.043452,30.31642,30.31642,2.0415,33.04,33.04,2.2249,36.043452,36.043452,2.4272
2413,2025-10-11,1573,0.22,Food Grains,Atta & Flour,Theni,East,2025,10,4,41,5,11,1,1516.815155,1826.155,1540.529179,-56.184845,56.184845,3.5718,253.155,253.155,16.0938,-32.470821,32.470821,2.0643
2414,2025-10-11,1613,0.12,Oil & Masala,Masalas,Krishnagiri,East,2025,10,4,41,5,11,1,1539.279606,1643.545,1553.199147,-73.720394,73.720394,4.5704,30.545,30.545,1.8937,-59.800853,59.800853,3.7074
2415,2025-10-11,1779,0.3,Beverages,Health Drinks,Ramanadhapuram,West,2025,10,4,41,5,11,1,1422.163064,1576.78,1510.800917,-356.836936,356.836936,20.0583,-202.22,202.22,11.3671,-268.199083,268.199083,15.0758
2416,2025-10-11,1825,0.21,Bakery,Breads & Buns,Krishnagiri,West,2025,10,4,41,5,11,1,1468.089995,1395.085,1487.158533,-356.910005,356.910005,19.5567,-429.915,429.915,23.557,-337.841467,337.841467,18.5119
2417,2025-10-11,2196,0.21,Bakery,Breads & Buns,Bodi,West,2025,10,4,41,5,11,1,1483.105117,1404.02,1492.479989,-712.894883,712.894883,32.4633,-791.98,791.98,36.0647,-703.520011,703.520011,32.0364
2418,2025-10-11,2339,0.21,"Eggs, Meat & Fish",Fish,Ramanadhapuram,West,2025,10,4,41,5,11,1,1475.284079,1591.465,1506.901806,-863.715921,863.715921,36.9267,-747.535,747.535,31.9596,-832.098194,832.098194,35.575
2419,2025-10-12,550,0.21,Oil & Masala,Spices,Kanyakumari,East,2025,10,4,41,6,12,1,1514.975635,1739.555,1560.291217,964.975635,964.975635,175.4501,1189.555,1189.555,216.2827,1010.291217,1010.291217,183.6893
2420,2025-10-12,563,0.35,Snacks,Cookies,Perambalur,West,2025,10,4,41,6,12,1,1463.292957,1625.635,1480.478194,900.292957,900.292957,159.9099,1062.635,1062.635,188.7451,917.478194,917.478194,162.9624
2421,2025-10-12,745,0.15,Food Grains,Rice,Viluppuram,South,2025,10,4,41,6,12,1,1534.127109,1525.46,1519.501478,789.127109,789.127109,105.9231,780.46,780.46,104.7597,774.501478,774.501478,103.9599
2422,2025-10-12,788,0.34,Food Grains,Rice,Salem,South,2025,10,4,41,6,12,1,1515.239358,1648.965,1526.840518,727.239358,727.239358,92.2893,860.965,860.965,109.2595,738.840518,738.840518,93.7615
2423,2025-10-12,826,0.32,Oil & Masala,Masalas,Coimbatore,East,2025,10,4,41,6,12,1,1460.997339,1459.36,1498.305085,634.997339,634.997339,76.8762,633.36,633.36,76.678,672.305085,672.305085,81.3929
2424,2025-10-12,839,0.34,Beverages,Soft Drinks,Perambalur,West,2025,10,4,41,6,12,1,1511.556694,1516.03,1505.117483,672.556694,672.556694,80.1617,677.03,677.03,80.6949,666.117483,666.117483,79.3942
2425,2025-10-12,1015,0.22,Beverages,Health Drinks,Pudukottai,East,2025,10,4,41,6,12,1,1464.558699,1575.16,1504.814553,449.558699,449.558699,44.2915,560.16,560.16,55.1882,489.814553,489.814553,48.2576
2426,2025-10-12,1252,0.27,Oil & Masala,Spices,Coimbatore,West,2025,10,4,41,6,12,1,1433.441301,1529.055,1515.886921,181.441301,181.441301,14.4921,277.055,277.055,22.129,263.886921,263.886921,21.0772
2427,2025-10-12,1384,0.32,Beverages,Health Drinks,Coimbatore,South,2025,10,4,41,6,12,1,1386.219743,1648.675,1517.987475,2.219743,2.219743,0.1604,264.675,264.675,19.1239,133.987475,133.987475,9.6812
2428,2025-10-12,1435,0.12,Fruits & Veggies,Organic Vegetables,Vellore,West,2025,10,4,41,6,12,1,1576.183853,1541.31,1515.348826,141.183853,141.183853,9.8386,106.31,106.31,7.4084,80.348826,80.348826,5.5992
2429,2025-10-12,1478,0.27,Food Grains,Rice,Tirunelveli,Central,2025,10,4,41,6,12,1,1480.144487,1564.88,1516.636016,2.144487,2.144487,0.1451,86.88,86.88,5.8782,38.636016,38.636016,2.6141
2430,2025-10-12,1531,0.13,Snacks,Chocolates,Ooty,West,2025,10,4,41,6,12,1,1452.493398,1372.7,1490.35146,-78.506602,78.506602,5.1278,-158.3,158.3,10.3396,-40.64854,40.64854,2.655
2431,2025-10-12,1536,0.22,Food Grains,Organic Staples,Tenkasi,South,2025,10,4,41,6,12,1,1504.983285,1584.515,1524.998729,-31.016715,31.016715,2.0193,48.515,48.515,3.1585,-11.001271,11.001271,0.7162
2432,2025-10-12,1541,0.29,Bakery,Cakes,Salem,East,2025,10,4,41,6,12,1,1528.693838,1566.055,1525.088432,-12.306162,12.306162,0.7986,25.055,25.055,1.6259,-15.911568,15.911568,1.0325
2433,2025-10-12,2089,0.32,"Eggs, Meat & Fish",Mutton,Perambalur,East,2025,10,4,41,6,12,1,1570.514784,1500.9,1520.496194,-518.485216,518.485216,24.8198,-588.1,588.1,28.1522,-568.503806,568.503806,27.2142
2434,2025-10-12,2113,0.18,Fruits & Veggies,Fresh Vegetables,Chennai,West,2025,10,4,41,6,12,1,1456.958137,1713.2,1498.073823,-656.041863,656.041863,31.0479,-399.8,399.8,18.921,-614.926177,614.926177,29.102
2435,2025-10-12,2355,0.14,Snacks,Noodles,Bodi,West,2025,10,4,41,6,12,1,1481.85063,1559.205,1509.318351,-873.14937,873.14937,37.0764,-795.795,795.795,33.7917,-845.681649,845.681649,35.91
2436,2025-10-12,2371,0.12,Beverages,Health Drinks,Madurai,East,2025,10,4,41,6,12,1,1471.481019,1519.685,1505.229095,-899.518981,899.518981,37.9384,-851.315,851.315,35.9053,-865.770905,865.770905,36.515
2437,2025-10-12,2464,0.35,Fruits & Veggies,Organic Fruits,Pudukottai,East,2025,10,4,41,6,12,1,1449.799102,1498.43,1470.217031,-1014.200898,1014.200898,41.1608,-965.57,965.57,39.1871,-993.782969,993.782969,40.3321
2438,2025-10-12,2481,0.28,Beverages,Soft Drinks,Krishnagiri,West,2025,10,4,41,6,12,1,1471.650394,1526.595,1509.733444,-1009.349606,1009.349606,40.6832,-954.405,954.405,38.4686,-971.266556,971.266556,39.1482
2439,2025-10-12,2486,0.34,Snacks,Chocolates,Vellore,South,2025,10,4,41,6,12,1,1500.102631,1642.185,1524.649107,-985.897369,985.897369,39.658,-843.815,843.815,33.9427,-961.350893,961.350893,38.6706
2440,2025-10-13,721,0.21,Food Grains,Atta & Flour,Viluppuram,Central,2025,10,4,42,0,13,0,1550.444886,1582.92,1513.819932,829.444886,829.444886,115.0409,861.92,861.92,119.5451,792.819932,792.819932,109.9612
2441,2025-10-13,812,0.17,"Eggs, Meat & Fish",Fish,Ramanadhapuram,East,2025,10,4,42,0,13,0,1497.488869,1709.51,1528.321561,685.488869,685.488869,84.4198,897.51,897.51,110.5308,716.321561,716.321561,88.2169
2442,2025-10-13,821,0.25,Beverages,Soft Drinks,Tenkasi,South,2025,10,4,42,0,13,0,1500.882138,1496.015,1478.47919,679.882138,679.882138,82.8115,675.015,675.015,82.2186,657.47919,657.47919,80.0827
2443,2025-10-13,862,0.2,Oil & Masala,Masalas,Virudhunagar,East,2025,10,4,42,0,13,0,1505.336316,1536.56,1505.930345,643.336316,643.336316,74.633,674.56,674.56,78.2552,643.930345,643.930345,74.7019
2444,2025-10-13,997,0.26,Bakery,Biscuits,Pudukottai,West,2025,10,4,42,0,13,0,1546.687914,1446.365,1492.307797,549.687914,549.687914,55.1342,449.365,449.365,45.0717,495.307797,495.307797,49.6798
2445,2025-10-13,1061,0.13,Snacks,Chocolates,Virudhunagar,East,2025,10,4,42,0,13,0,1432.747329,1276.215,1432.962329,371.747329,371.747329,35.0374,215.215,215.215,20.2842,371.962329,371.962329,35.0577
2446,2025-10-13,1290,0.27,Food Grains,Rice,Virudhunagar,Central,2025,10,4,42,0,13,0,1447.79365,1433.22,1481.615661,157.79365,157.79365,12.2321,143.22,143.22,11.1023,191.615661,191.615661,14.8539
2447,2025-10-13,1323,0.19,Bakery,Cakes,Coimbatore,West,2025,10,4,42,0,13,0,1478.629677,1502.885,1504.86776,155.629677,155.629677,11.7634,179.885,179.885,13.5967,181.86776,181.86776,13.7466
2448,2025-10-13,1468,0.27,Food Grains,Atta & Flour,Nagercoil,South,2025,10,4,42,0,13,0,1479.051393,1388.905,1491.967886,11.051393,11.051393,0.7528,-79.095,79.095,5.3879,23.967886,23.967886,1.6327
2449,2025-10-13,1473,0.33,Beverages,Health Drinks,Pudukottai,Central,2025,10,4,42,0,13,0,1461.196143,1445.9,1461.344534,-11.803857,11.803857,0.8013,-27.1,27.1,1.8398,-11.655466,11.655466,0.7913
2450,2025-10-13,1832,0.16,Fruits & Veggies,Fresh Vegetables,Ramanadhapuram,West,2025,10,4,42,0,13,0,1479.896959,1693.325,1504.567871,-352.103041,352.103041,19.2196,-138.675,138.675,7.5696,-327.432129,327.432129,17.8729
