rad_id_2025,Order Date,Sales_faktisk,Discount,Category,Sub Category,City,Region,year,month,quarter,weekofyear,dayofweek,dayofmonth,is_weekend,prognose_lineaer_regresjon,prognose_random_forest_baseline,prognose_random_forest_tuned
2720,2025-11-12,2082,0.24,"Eggs, Meat & Fish",Mutton,Karur,Central,2025,11,4,46,2,12,0,1517.714936,1396.195,1492.648993
2721,2025-11-12,2089,0.13,Oil & Masala,Edible Oil & Ghee,Kanyakumari,South,2025,11,4,46,2,12,0,1554.311702,1583.975,1528.435622
2722,2025-11-12,2132,0.16,Food Grains,Dals & Pulses,Krishnagiri,Central,2025,11,4,46,2,12,0,1520.742326,1583.755,1500.922724
2723,2025-11-12,2201,0.12,Beverages,Health Drinks,Pudukottai,East,2025,11,4,46,2,12,0,1480.212822,1444.705,1504.56673
2724,2025-11-12,2227,0.35,Snacks,Noodles,Chennai,East,2025,11,4,46,2,12,0,1437.976201,1294.87,1418.309582
2725,2025-11-12,2232,0.21,Fruits & Veggies,Fresh Fruits,Vellore,Central,2025,11,4,46,2,12,0,1541.829192,1598.08,1501.598388
2726,2025-11-12,2253,0.14,Snacks,Chocolates,Cumbum,Central,2025,11,4,46,2,12,0,1452.582359,1430.62,1466.623009
2727,2025-11-12,2282,0.19,Bakery,Biscuits,Coimbatore,East,2025,11,4,46,2,12,0,1461.292733,1561.375,1477.912685
2728,2025-11-12,2294,0.18,Bakery,Breads & Buns,Karur,East,2025,11,4,46,2,12,0,1457.47479,1436.015,1480.373507
2729,2025-11-12,2435,0.15,Food Grains,Rice,Dharmapuri,South,2025,11,4,46,2,12,0,1568.442393,1232.575,1479.057339
2730,2025-11-13,583,0.26,Beverages,Health Drinks,Madurai,East,2025,11,4,46,3,13,0,1443.843479,1581.295,1488.539924
2731,2025-11-13,635,0.27,"Eggs, Meat & Fish",Fish,Salem,East,2025,11,4,46,3,13,0,1492.242107,1361.15,1480.478576
2732,2025-11-13,735,0.24,Food Grains,Dals & Pulses,Vellore,East,2025,11,4,46,3,13,0,1572.92595,1585.39,1512.120702
2733,2025-11-13,758,0.25,Oil & Masala,Edible Oil & Ghee,Tenkasi,Central,2025,11,4,46,3,13,0,1468.402142,1322.655,1485.6716
2734,2025-11-13,868,0.26,Fruits & Veggies,Organic Vegetables,Madurai,West,2025,11,4,46,3,13,0,1511.021929,1549.595,1505.57478
2735,2025-11-13,945,0.19,Food Grains,Rice,Vellore,Central,2025,11,4,46,3,13,0,1540.466859,1434.455,1500.530193
2736,2025-11-13,1040,0.1,Oil & Masala,Spices,Ooty,West,2025,11,4,46,3,13,0,1503.064641,1424.545,1482.392214
2737,2025-11-13,1044,0.1,Fruits & Veggies,Organic Fruits,Bodi,Central,2025,11,4,46,3,13,0,1461.005609,1518.14,1492.596051
2738,2025-11-13,1237,0.15,Oil & Masala,Spices,Kanyakumari,West,2025,11,4,46,3,13,0,1519.038769,1442.17,1512.672447
2739,2025-11-13,1256,0.34,"Eggs, Meat & Fish",Chicken,Tirunelveli,West,2025,11,4,46,3,13,0,1514.471849,1262.05,1454.652506
2740,2025-11-13,1285,0.27,Snacks,Noodles,Chennai,Central,2025,11,4,46,3,13,0,1445.503375,1401.985,1446.297415
2741,2025-11-13,1340,0.33,Oil & Masala,Masalas,Tenkasi,East,2025,11,4,46,3,13,0,1483.377639,1146.395,1456.571849
2742,2025-11-13,1562,0.14,Fruits & Veggies,Fresh Vegetables,Karur,East,2025,11,4,46,3,13,0,1442.520685,1521.75,1499.907165
2743,2025-11-13,1567,0.32,Beverages,Health Drinks,Madurai,South,2025,11,4,46,3,13,0,1452.437541,1689.02,1503.804379
2744,2025-11-13,1585,0.31,Food Grains,Atta & Flour,Theni,South,2025,11,4,46,3,13,0,1512.702521,1644.38,1525.742284
2745,2025-11-13,1617,0.16,"Eggs, Meat & Fish",Fish,Ramanadhapuram,East,2025,11,4,46,3,13,0,1477.454715,1531.13,1496.11165
2746,2025-11-13,1799,0.32,Beverages,Health Drinks,Viluppuram,East,2025,11,4,46,3,13,0,1433.056339,1449.235,1488.322126
2747,2025-11-13,1914,0.34,Bakery,Breads & Buns,Virudhunagar,South,2025,11,4,46,3,13,0,1424.275944,1500.075,1448.493771
2748,2025-11-13,2130,0.34,Beverages,Health Drinks,Cumbum,West,2025,11,4,46,3,13,0,1407.669365,1304.16,1468.025374
2749,2025-11-13,2142,0.15,Snacks,Cookies,Kanyakumari,South,2025,11,4,46,3,13,0,1490.810916,1343.465,1471.636523
2750,2025-11-13,2158,0.31,Fruits & Veggies,Fresh Fruits,Trichy,East,2025,11,4,46,3,13,0,1508.333327,1307.26,1481.6558
2751,2025-11-13,2176,0.25,Oil & Masala,Masalas,Pudukottai,West,2025,11,4,46,3,13,0,1547.00299,1365.25,1492.804805
2752,2025-11-14,551,0.14,Beverages,Soft Drinks,Trichy,East,2025,11,4,46,4,14,0,1539.332272,1370.195,1503.866989
2753,2025-11-14,697,0.27,Oil & Masala,Spices,Trichy,West,2025,11,4,46,4,14,0,1517.909449,1450.985,1502.942504
2754,2025-11-14,753,0.23,Food Grains,Atta & Flour,Nagercoil,East,2025,11,4,46,4,14,0,1442.065019,1455.33,1477.639015
2755,2025-11-14,825,0.11,Beverages,Soft Drinks,Chennai,Central,2025,11,4,46,4,14,0,1496.85561,1400.9,1496.660575
2756,2025-11-14,1149,0.25,Snacks,Noodles,Vellore,East,2025,11,4,46,4,14,0,1508.836254,1672.84,1503.093111
2757,2025-11-14,1161,0.32,Snacks,Chocolates,Karur,West,2025,11,4,46,4,14,0,1396.29643,1492.465,1463.066047
2758,2025-11-14,1221,0.14,Fruits & Veggies,Organic Vegetables,Krishnagiri,Central,2025,11,4,46,4,14,0,1497.850703,1481.145,1517.612782
2759,2025-11-14,1290,0.28,Fruits & Veggies,Fresh Fruits,Karur,Central,2025,11,4,46,4,14,0,1444.176762,1379.85,1476.184419
2760,2025-11-14,1674,0.14,"Eggs, Meat & Fish",Chicken,Viluppuram,East,2025,11,4,46,4,14,0,1558.975911,1479.815,1510.274504
2761,2025-11-14,2444,0.22,Food Grains,Organic Staples,Theni,Central,2025,11,4,46,4,14,0,1497.248773,1407.715,1492.338588
2762,2025-11-15,1636,0.33,Bakery,Cakes,Ramanadhapuram,South,2025,11,4,46,5,15,1,1504.645608,1531.42,1503.147681
2763,2025-11-15,1834,0.15,Bakery,Biscuits,Coimbatore,South,2025,11,4,46,5,15,1,1484.619278,1461.43,1499.853166
2764,2025-11-16,513,0.22,Snacks,Chocolates,Madurai,East,2025,11,4,46,6,16,1,1457.714131,1488.565,1488.955951
2765,2025-11-16,648,0.19,Beverages,Health Drinks,Viluppuram,East,2025,11,4,46,6,16,1,1452.779322,1586.09,1513.491423
2766,2025-11-16,745,0.14,Bakery,Cakes,Bodi,West,2025,11,4,46,6,16,1,1520.00673,1516.32,1522.221624
2767,2025-11-16,853,0.24,Food Grains,Dals & Pulses,Dindigul,West,2025,11,4,46,6,16,1,1425.637693,1385.035,1454.402342
2768,2025-11-16,902,0.33,Fruits & Veggies,Fresh Vegetables,Krishnagiri,West,2025,11,4,46,6,16,1,1420.268829,1370.345,1460.374221
2769,2025-11-16,1059,0.35,Food Grains,Atta & Flour,Viluppuram,East,2025,11,4,46,6,16,1,1505.968879,1683.745,1514.460061
2770,2025-11-16,1066,0.1,Oil & Masala,Masalas,Dindigul,West,2025,11,4,46,6,16,1,1454.048268,1577.925,1523.504748
2771,2025-11-16,1072,0.21,Food Grains,Organic Staples,Tirunelveli,West,2025,11,4,46,6,16,1,1508.586808,1628.155,1517.049574
2772,2025-11-16,1152,0.25,Fruits & Veggies,Organic Vegetables,Vellore,East,2025,11,4,46,6,16,1,1549.876623,1714.395,1523.961837
2773,2025-11-16,1192,0.25,Bakery,Breads & Buns,Namakkal,East,2025,11,4,46,6,16,1,1441.995282,1468.535,1479.164348
2774,2025-11-16,1205,0.32,Oil & Masala,Edible Oil & Ghee,Pudukottai,West,2025,11,4,46,6,16,1,1507.58564,1638.435,1522.268421
2775,2025-11-16,1277,0.14,Beverages,Soft Drinks,Chennai,East,2025,11,4,46,6,16,1,1495.743418,1422.405,1526.10681
2776,2025-11-16,1353,0.3,Snacks,Chocolates,Krishnagiri,West,2025,11,4,46,6,16,1,1413.915067,1426.285,1477.160729
2777,2025-11-16,1565,0.23,Bakery,Cakes,Nagercoil,West,2025,11,4,46,6,16,1,1435.734974,1355.65,1458.520273
2778,2025-11-16,1693,0.22,"Eggs, Meat & Fish",Eggs,Vellore,East,2025,11,4,46,6,16,1,1566.404433,1493.345,1519.996509
2779,2025-11-16,2012,0.21,Food Grains,Rice,Dindigul,West,2025,11,4,46,6,16,1,1392.264771,1480.15,1457.506135
2780,2025-11-16,2051,0.26,Oil & Masala,Edible Oil & Ghee,Trichy,West,2025,11,4,46,6,16,1,1529.471968,1687.135,1539.06338
2781,2025-11-16,2391,0.29,Food Grains,Atta & Flour,Cumbum,West,2025,11,4,46,6,16,1,1493.889907,1625.75,1503.452318
2782,2025-11-17,521,0.15,Bakery,Biscuits,Pudukottai,South,2025,11,4,47,0,17,0,1578.879753,1456.08,1502.387793
2783,2025-11-17,584,0.27,Bakery,Biscuits,Tenkasi,South,2025,11,4,47,0,17,0,1507.031071,1393.41,1493.569707
2784,2025-11-17,600,0.24,Fruits & Veggies,Organic Fruits,Kanyakumari,East,2025,11,4,47,0,17,0,1468.90065,1485.85,1479.245453
2785,2025-11-17,623,0.31,Beverages,Soft Drinks,Kanyakumari,West,2025,11,4,47,0,17,0,1506.097352,1451.945,1512.730255
2786,2025-11-17,682,0.12,Fruits & Veggies,Organic Vegetables,Dindigul,West,2025,11,4,47,0,17,0,1443.465505,1390.865,1460.491142
2787,2025-11-17,813,0.12,Snacks,Cookies,Cumbum,South,2025,11,4,47,0,17,0,1490.533564,1348.785,1473.706882
2788,2025-11-17,1054,0.17,Bakery,Cakes,Virudhunagar,East,2025,11,4,47,0,17,0,1484.302808,1469.93,1470.963057
2789,2025-11-17,1078,0.26,"Eggs, Meat & Fish",Eggs,Bodi,West,2025,11,4,47,0,17,0,1524.099226,1422.31,1483.660689
2790,2025-11-17,1493,0.29,Food Grains,Organic Staples,Trichy,South,2025,11,4,47,0,17,0,1568.228849,1322.925,1500.170582
2791,2025-11-17,1650,0.29,Bakery,Breads & Buns,Cumbum,South,2025,11,4,47,0,17,0,1490.281738,1618.92,1499.174773
2792,2025-11-17,1764,0.24,Snacks,Noodles,Dharmapuri,East,2025,11,4,47,0,17,0,1526.279652,1486.35,1494.14385
2793,2025-11-17,1771,0.28,Snacks,Noodles,Tenkasi,East,2025,11,4,47,0,17,0,1442.961628,1325.85,1455.487763
2794,2025-11-17,1865,0.26,Fruits & Veggies,Fresh Vegetables,Virudhunagar,Central,2025,11,4,47,0,17,0,1413.801861,1461.495,1458.786305
2795,2025-11-17,1985,0.13,Oil & Masala,Edible Oil & Ghee,Kanyakumari,Central,2025,11,4,47,0,17,0,1545.402407,1429.945,1521.425154
2796,2025-11-17,2024,0.3,Beverages,Soft Drinks,Cumbum,East,2025,11,4,47,0,17,0,1488.615733,1403.945,1515.155779
2797,2025-11-17,2370,0.21,Fruits & Veggies,Organic Vegetables,Nagercoil,East,2025,11,4,47,0,17,0,1453.148494,1429.405,1462.114845
2798,2025-11-18,585,0.24,"Eggs, Meat & Fish",Eggs,Tenkasi,South,2025,11,4,47,1,18,0,1515.935574,1641.19,1510.709171
2799,2025-11-18,603,0.12,Fruits & Veggies,Organic Vegetables,Perambalur,West,2025,11,4,47,1,18,0,1567.355442,1572.695,1507.508113
2800,2025-11-18,638,0.21,Snacks,Chocolates,Tenkasi,South,2025,11,4,47,1,18,0,1449.760155,1453.25,1470.052337
2801,2025-11-18,668,0.24,Food Grains,Rice,Viluppuram,South,2025,11,4,47,1,18,0,1526.886008,1628.215,1515.782211
2802,2025-11-18,901,0.31,"Eggs, Meat & Fish",Mutton,Madurai,West,2025,11,4,47,1,18,0,1557.373785,1328.94,1516.766451
2803,2025-11-18,936,0.35,Fruits & Veggies,Fresh Fruits,Virudhunagar,South,2025,11,4,47,1,18,0,1447.176843,1341.15,1450.2963
2804,2025-11-18,988,0.33,Snacks,Noodles,Theni,South,2025,11,4,47,1,18,0,1470.821449,1470.09,1456.131195
2805,2025-11-18,1020,0.29,Food Grains,Organic Staples,Dindigul,Central,2025,11,4,47,1,18,0,1415.962924,1435.52,1460.32476
2806,2025-11-18,1116,0.17,Food Grains,Dals & Pulses,Theni,Central,2025,11,4,47,1,18,0,1535.507757,1504.82,1495.529894
2807,2025-11-18,1220,0.32,Beverages,Soft Drinks,Chennai,Central,2025,11,4,47,1,18,0,1477.368702,1389.3,1489.642941
2808,2025-11-18,1251,0.18,Bakery,Cakes,Viluppuram,Central,2025,11,4,47,1,18,0,1539.590818,1764.6,1516.199108
2809,2025-11-18,1280,0.25,Oil & Masala,Masalas,Vellore,Central,2025,11,4,47,1,18,0,1586.04979,1482.15,1529.071668
2810,2025-11-18,1352,0.1,Snacks,Noodles,Ramanadhapuram,East,2025,11,4,47,1,18,0,1490.537693,1568.665,1464.322573
2811,2025-11-18,1432,0.1,Snacks,Noodles,Theni,East,2025,11,4,47,1,18,0,1490.506891,1405.925,1444.77373
2812,2025-11-18,1663,0.1,Beverages,Health Drinks,Perambalur,West,2025,11,4,47,1,18,0,1501.934661,1291.41,1463.07817
2813,2025-11-18,1663,0.11,Fruits & Veggies,Fresh Vegetables,Dindigul,West,2025,11,4,47,1,18,0,1393.476999,1270.905,1429.684106
2814,2025-11-18,1905,0.28,Snacks,Chocolates,Namakkal,South,2025,11,4,47,1,18,0,1439.976593,1541.015,1472.593879
2815,2025-11-18,2012,0.25,Fruits & Veggies,Organic Fruits,Ramanadhapuram,Central,2025,11,4,47,1,18,0,1440.865375,1652.365,1496.320464
2816,2025-11-18,2091,0.32,Food Grains,Atta & Flour,Dindigul,South,2025,11,4,47,1,18,0,1438.030015,1424.42,1439.746026
2817,2025-11-18,2327,0.13,"Eggs, Meat & Fish",Mutton,Theni,West,2025,11,4,47,1,18,0,1566.112708,1577.69,1538.528977
2818,2025-11-18,2496,0.29,Fruits & Veggies,Fresh Vegetables,Pudukottai,Central,2025,11,4,47,1,18,0,1478.694862,1516.76,1483.465042
2819,2025-11-19,506,0.1,Beverages,Soft Drinks,Dharmapuri,East,2025,11,4,47,2,19,0,1570.937228,1433.35,1485.071901
2820,2025-11-19,531,0.1,Snacks,Noodles,Nagercoil,East,2025,11,4,47,2,19,0,1425.136451,1291.33,1390.159206
2821,2025-11-19,635,0.19,Fruits & Veggies,Fresh Fruits,Ooty,West,2025,11,4,47,2,19,0,1488.945311,1593.345,1489.194054
2822,2025-11-19,674,0.35,"Eggs, Meat & Fish",Mutton,Trichy,Central,2025,11,4,47,2,19,0,1568.126294,1543.315,1531.424004
2823,2025-11-19,681,0.23,"Eggs, Meat & Fish",Mutton,Karur,South,2025,11,4,47,2,19,0,1545.710292,1511.72,1499.804168
2824,2025-11-19,725,0.29,Oil & Masala,Edible Oil & Ghee,Ramanadhapuram,Central,2025,11,4,47,2,19,0,1491.460141,1534.95,1498.77232
2825,2025-11-19,888,0.23,Bakery,Cakes,Bodi,East,2025,11,4,47,2,19,0,1517.218358,1478.76,1501.591631
2826,2025-11-19,981,0.1,Fruits & Veggies,Organic Fruits,Pudukottai,East,2025,11,4,47,2,19,0,1495.749351,1347.2,1480.991783
2827,2025-11-19,1000,0.26,Snacks,Cookies,Madurai,Central,2025,11,4,47,2,19,0,1460.817793,1589.495,1484.063907
2828,2025-11-19,1149,0.35,Food Grains,Rice,Trichy,Central,2025,11,4,47,2,19,0,1506.655761,1543.575,1493.711263
2829,2025-11-19,1179,0.27,Food Grains,Dals & Pulses,Tenkasi,Central,2025,11,4,47,2,19,0,1494.53518,1570.025,1496.078216
2830,2025-11-19,1245,0.25,Snacks,Chocolates,Tirunelveli,East,2025,11,4,47,2,19,0,1449.498906,1507.885,1452.198084
2831,2025-11-19,1364,0.35,Beverages,Soft Drinks,Chennai,West,2025,11,4,47,2,19,0,1469.854383,1420.335,1468.337992
2832,2025-11-19,1404,0.3,Snacks,Chocolates,Tirunelveli,East,2025,11,4,47,2,19,0,1441.181405,1392.225,1444.951194
2833,2025-11-19,1659,0.11,Oil & Masala,Edible Oil & Ghee,Tirunelveli,South,2025,11,4,47,2,19,0,1549.726133,1594.12,1518.12551
2834,2025-11-19,1712,0.15,"Eggs, Meat & Fish",Eggs,Dharmapuri,Central,2025,11,4,47,2,19,0,1583.215207,1405.37,1503.133212
2835,2025-11-19,1786,0.18,Beverages,Soft Drinks,Ooty,Central,2025,11,4,47,2,19,0,1495.85207,1622.885,1489.559216
2836,2025-11-19,1802,0.12,Fruits & Veggies,Fresh Vegetables,Namakkal,Central,2025,11,4,47,2,19,0,1453.580967,1402.395,1500.110659
2837,2025-11-19,1822,0.34,Food Grains,Organic Staples,Madurai,East,2025,11,4,47,2,19,0,1512.98296,1472.51,1483.067898
2838,2025-11-19,1976,0.2,"Eggs, Meat & Fish",Eggs,Tirunelveli,Central,2025,11,4,47,2,19,0,1526.569156,1565.525,1496.011518
2839,2025-11-19,2074,0.15,Fruits & Veggies,Organic Vegetables,Pudukottai,South,2025,11,4,47,2,19,0,1567.888788,1582.12,1515.837171
2840,2025-11-19,2090,0.25,Snacks,Cookies,Tenkasi,Central,2025,11,4,47,2,19,0,1420.307296,1622.675,1478.649394
2841,2025-11-19,2116,0.16,Oil & Masala,Spices,Cumbum,South,2025,11,4,47,2,19,0,1525.516494,1568.845,1515.711605
2842,2025-11-19,2173,0.28,Fruits & Veggies,Organic Vegetables,Tenkasi,Central,2025,11,4,47,2,19,0,1473.388372,1419.575,1489.763183
2843,2025-11-19,2183,0.19,Beverages,Soft Drinks,Trichy,Central,2025,11,4,47,2,19,0,1540.680539,1722.245,1522.61248
2844,2025-11-19,2319,0.21,Food Grains,Dals & Pulses,Pudukottai,West,2025,11,4,47,2,19,0,1557.2467,1714.42,1511.38331
2845,2025-11-20,632,0.23,Bakery,Biscuits,Nagercoil,East,2025,11,4,47,3,20,0,1443.974169,1401.01,1461.289115
2846,2025-11-20,682,0.11,Oil & Masala,Edible Oil & Ghee,Krishnagiri,South,2025,11,4,47,3,20,0,1531.275268,1645.29,1520.451949
2847,2025-11-20,722,0.15,Beverages,Soft Drinks,Ooty,West,2025,11,4,47,3,20,0,1498.318752,1554.86,1504.207042
2848,2025-11-20,768,0.25,"Eggs, Meat & Fish",Fish,Tirunelveli,West,2025,11,4,47,3,20,0,1473.59226,1436.755,1471.763117
2849,2025-11-20,1052,0.33,Oil & Masala,Spices,Chennai,East,2025,11,4,47,3,20,0,1473.155067,1527.415,1495.887105
2850,2025-11-20,1153,0.11,Snacks,Cookies,Ramanadhapuram,East,2025,11,4,47,3,20,0,1463.64253,1305.51,1440.211959
2851,2025-11-20,1213,0.24,"Eggs, Meat & Fish",Fish,Tenkasi,East,2025,11,4,47,3,20,0,1448.489617,1509.29,1479.19985
2852,2025-11-20,1349,0.22,Snacks,Chocolates,Salem,East,2025,11,4,47,3,20,0,1476.872889,1418.42,1460.625893
2853,2025-11-20,1367,0.15,Bakery,Biscuits,Coimbatore,East,2025,11,4,47,3,20,0,1469.922699,1422.92,1480.914671
2854,2025-11-20,1412,0.22,Food Grains,Organic Staples,Tenkasi,East,2025,11,4,47,3,20,0,1487.403307,1431.84,1493.430356
2855,2025-11-20,1551,0.21,Bakery,Breads & Buns,Perambalur,West,2025,11,4,47,3,20,0,1515.604724,1338.605,1472.005424
2856,2025-11-20,1733,0.25,Oil & Masala,Edible Oil & Ghee,Karur,East,2025,11,4,47,3,20,0,1476.584703,1491.585,1496.858752
2857,2025-11-20,1847,0.18,Snacks,Noodles,Cumbum,South,2025,11,4,47,3,20,0,1488.945935,1549.88,1483.186807
2858,2025-11-20,1860,0.28,"Eggs, Meat & Fish",Fish,Salem,South,2025,11,4,47,3,20,0,1514.497292,1503.585,1506.027608
2859,2025-11-20,2083,0.19,Snacks,Noodles,Tirunelveli,Central,2025,11,4,47,3,20,0,1473.752459,1515.14,1492.216408
2860,2025-11-20,2305,0.35,Beverages,Health Drinks,Trichy,South,2025,11,4,47,3,20,0,1474.408671,1529.91,1506.699642
2861,2025-11-20,2374,0.13,"Eggs, Meat & Fish",Fish,Tirunelveli,East,2025,11,4,47,3,20,0,1495.123593,1564.79,1500.314893
2862,2025-11-21,577,0.31,"Eggs, Meat & Fish",Mutton,Krishnagiri,West,2025,11,4,47,4,21,0,1518.349079,1330.32,1498.983157
2863,2025-11-21,636,0.31,Food Grains,Rice,Perambalur,East,2025,11,4,47,4,21,0,1508.335178,1358.525,1496.861537
2864,2025-11-21,925,0.12,Oil & Masala,Spices,Krishnagiri,West,2025,11,4,47,4,21,0,1497.665836,1580.28,1509.200037
2865,2025-11-21,940,0.33,Oil & Masala,Masalas,Ramanadhapuram,West,2025,11,4,47,4,21,0,1504.784993,1406.045,1482.363347
2866,2025-11-21,953,0.3,Fruits & Veggies,Fresh Vegetables,Theni,East,2025,11,4,47,4,21,0,1438.424795,1411.0,1469.399542
2867,2025-11-21,1319,0.25,Oil & Masala,Masalas,Cumbum,West,2025,11,4,47,4,21,0,1517.969492,1445.72,1484.27907
2868,2025-11-21,1663,0.34,Snacks,Chocolates,Pudukottai,West,2025,11,4,47,4,21,0,1449.773964,1343.12,1422.120636
2869,2025-11-21,1885,0.13,Beverages,Health Drinks,Pudukottai,West,2025,11,4,47,4,21,0,1475.588298,1489.645,1487.44935
2870,2025-11-21,1897,0.21,Snacks,Noodles,Namakkal,East,2025,11,4,47,4,21,0,1442.996437,1393.215,1455.021076
2871,2025-11-21,1952,0.35,"Eggs, Meat & Fish",Mutton,Karur,West,2025,11,4,47,4,21,0,1498.86858,1430.175,1480.779017
2872,2025-11-21,2001,0.28,"Eggs, Meat & Fish",Eggs,Salem,West,2025,11,4,47,4,21,0,1533.120818,1354.175,1481.02124
2873,2025-11-21,2412,0.13,Fruits & Veggies,Organic Fruits,Cumbum,West,2025,11,4,47,4,21,0,1451.444741,1509.79,1480.184166
2874,2025-11-21,2424,0.23,Snacks,Chocolates,Madurai,West,2025,11,4,47,4,21,0,1458.359785,1520.44,1480.509388
2875,2025-11-21,2429,0.11,Bakery,Biscuits,Trichy,West,2025,11,4,47,4,21,0,1563.824055,1531.65,1514.070391
2876,2025-11-21,2434,0.29,Beverages,Soft Drinks,Ramanadhapuram,Central,2025,11,4,47,4,21,0,1474.518934,1674.655,1513.351086
2877,2025-11-22,977,0.35,Snacks,Noodles,Theni,Central,2025,11,4,47,5,22,1,1441.236037,1507.545,1465.783882
2878,2025-11-23,536,0.34,Snacks,Cookies,Tirunelveli,South,2025,11,4,47,6,23,1,1449.389322,1584.02,1488.021456
2879,2025-11-23,540,0.12,Beverages,Health Drinks,Cumbum,South,2025,11,4,47,6,23,1,1467.851867,1577.08,1537.386863
2880,2025-11-23,556,0.21,"Eggs, Meat & Fish",Eggs,Tirunelveli,South,2025,11,4,47,6,23,1,1540.623712,1497.545,1529.309089
2881,2025-11-23,561,0.11,Fruits & Veggies,Organic Fruits,Namakkal,Central,2025,11,4,47,6,23,1,1436.376763,1416.09,1483.08189
2882,2025-11-23,581,0.2,Beverages,Health Drinks,Tenkasi,Central,2025,11,4,47,6,23,1,1412.678416,1757.915,1527.024124
2883,2025-11-23,643,0.28,Bakery,Breads & Buns,Trichy,Central,2025,11,4,47,6,23,1,1501.866301,1478.18,1511.411349
2884,2025-11-23,711,0.28,Snacks,Cookies,Dindigul,Central,2025,11,4,47,6,23,1,1345.92859,1722.805,1509.068658
2885,2025-11-23,720,0.19,Snacks,Chocolates,Karur,Central,2025,11,4,47,6,23,1,1423.886854,1513.1,1495.128599
2886,2025-11-23,784,0.25,Fruits & Veggies,Organic Fruits,Tenkasi,Central,2025,11,4,47,6,23,1,1411.226821,1643.57,1485.805404
2887,2025-11-23,1256,0.21,Beverages,Soft Drinks,Viluppuram,Central,2025,11,4,47,6,23,1,1509.659214,1854.325,1539.528681
2888,2025-11-23,1399,0.13,Food Grains,Organic Staples,Chennai,Central,2025,11,4,47,6,23,1,1516.797133,1408.255,1504.53303
2889,2025-11-23,1710,0.28,Snacks,Cookies,Chennai,East,2025,11,4,47,6,23,1,1431.197801,1561.93,1487.743872
2890,2025-11-23,1939,0.1,Fruits & Veggies,Organic Fruits,Virudhunagar,East,2025,11,4,47,6,23,1,1417.228014,1436.555,1432.423448
2891,2025-11-23,2012,0.19,Food Grains,Organic Staples,Virudhunagar,Central,2025,11,4,47,6,23,1,1466.713638,1552.675,1497.291257
2892,2025-11-23,2045,0.35,"Eggs, Meat & Fish",Fish,Salem,Central,2025,11,4,47,6,23,1,1479.962038,1497.185,1506.588416
2893,2025-11-23,2258,0.25,Snacks,Cookies,Dindigul,Central,2025,11,4,47,6,23,1,1350.919091,1686.415,1506.466061
2894,2025-11-23,2427,0.33,Oil & Masala,Spices,Kanyakumari,Central,2025,11,4,47,6,23,1,1491.693028,1638.175,1536.124671
2895,2025-11-24,765,0.28,Bakery,Biscuits,Vellore,Central,2025,11,4,48,0,24,0,1569.42134,1344.22625,1492.803676
2896,2025-11-24,799,0.24,Bakery,Breads & Buns,Namakkal,East,2025,11,4,48,0,24,0,1466.351522,1372.61,1467.522392
2897,2025-11-24,951,0.16,Bakery,Biscuits,Namakkal,East,2025,11,4,48,0,24,0,1513.959072,1491.92,1511.627786
2898,2025-11-24,959,0.25,Fruits & Veggies,Organic Vegetables,Namakkal,East,2025,11,4,48,0,24,0,1494.731921,1430.855,1493.401976
2899,2025-11-24,1170,0.27,Oil & Masala,Spices,Trichy,West,2025,11,4,48,0,24,0,1542.067327,1435.2675,1509.07446
2900,2025-11-24,1230,0.3,Bakery,Breads & Buns,Ooty,East,2025,11,4,48,0,24,0,1471.809617,1384.44,1473.969236
2901,2025-11-24,1259,0.15,Bakery,Cakes,Vellore,Central,2025,11,4,48,0,24,0,1591.623121,1531.4,1494.309599
2902,2025-11-24,1310,0.22,Fruits & Veggies,Fresh Fruits,Ooty,East,2025,11,4,48,0,24,0,1497.603079,1456.045,1484.532942
2903,2025-11-24,1311,0.11,"Eggs, Meat & Fish",Mutton,Theni,East,2025,11,4,48,0,24,0,1579.72032,1626.975,1557.271505
2904,2025-11-24,1412,0.12,Snacks,Cookies,Virudhunagar,East,2025,11,4,48,0,24,0,1435.060428,1491.64,1458.593149
2905,2025-11-24,1457,0.33,Beverages,Soft Drinks,Perambalur,South,2025,11,4,48,0,24,0,1549.80627,1492.87,1512.736
2906,2025-11-24,1517,0.28,Fruits & Veggies,Fresh Fruits,Karur,East,2025,11,4,48,0,24,0,1470.747809,1430.295,1456.867309
2907,2025-11-24,1544,0.18,Oil & Masala,Edible Oil & Ghee,Trichy,South,2025,11,4,48,0,24,0,1585.617103,1544.9975,1545.204199
2908,2025-11-24,1696,0.21,Beverages,Health Drinks,Kanyakumari,Central,2025,11,4,48,0,24,0,1469.955697,1584.16,1502.477257
2909,2025-11-24,1718,0.13,Food Grains,Dals & Pulses,Cumbum,South,2025,11,4,48,0,24,0,1571.768571,1474.825,1513.924133
2910,2025-11-24,1756,0.25,Food Grains,Rice,Virudhunagar,West,2025,11,4,48,0,24,0,1451.057056,1477.9725,1504.805946
2911,2025-11-24,1825,0.29,Food Grains,Rice,Namakkal,West,2025,11,4,48,0,24,0,1467.628474,1350.825,1476.982115
2912,2025-11-24,1833,0.1,"Eggs, Meat & Fish",Fish,Tenkasi,South,2025,11,4,48,0,24,0,1505.800281,1483.765,1504.508909
2913,2025-11-24,1888,0.15,"Eggs, Meat & Fish",Chicken,Ramanadhapuram,West,2025,11,4,48,0,24,0,1559.533818,1551.48,1519.472187
